Model,MSE,RMSE,RMSLE,R2
Original,9.265838813781738,3.0439658862788574,0.4262768889787526,0.006333392858505249
+Dong_Risk_Cluster,9.245813274383545,3.04069182026258,0.42637375717966775,0.008480948209762574
+Dong_Risk_Cluster(Except Dong),9.23959732055664,3.039659236437031,0.4264743584107965,0.009147548675537109
