Model,MSE,RMSE,RMSLE,R2
BoxCox_MSE,10.390235662460327,3.2193601378529184,0.44904190801726107,-0.02693837881088257
BoxCox_MAE,11.664133548736572,3.411728767350857,0.4738110633383012,-0.15623679757118225
BoxCox_RMSE,10.358944654464722,3.2130130183566106,0.45530378307147645,-0.022381633520126343
BoxCox_Huber,10.403011083602905,3.222702875790156,0.4493984509707475,-0.03009273111820221
