Model,MSE,RMSE,RMSLE,R2
Original_MSE,9.864893436431885,3.1374240532675857,0.4595087303632141,0.02439458668231964
Original_MAE,12.117871522903442,3.477920861649194,0.48492998555595124,-0.19958385825157166
Original_RMSE,9.868884801864624,3.137968920181898,0.4543156671226349,0.024109914898872375
Original_Huber,10.7406325340271,3.2737787261433158,0.4503040236026385,-0.06231814622879028
