Model,MSE,RMSE,RMSLE,R2
Log_MSE,9.340568447113036,3.056186875623083,0.4300684773776904,-0.0016806006431579
Log_MAE,11.17115306854248,3.3420402853670157,0.4672380893956732,-0.1979921102523803
Log_RMSE,9.375113391876221,3.061845300796334,0.42682848711562676,-0.00538519024848938
Log_Huber,9.335518741607666,3.055385894260521,0.4276031704546628,-0.00113905668258667
