Model,MSE,RMSE,RMSLE,R2
BoxCox_MSE,9.468928927735842,3.0770893588532338,0.42765519220624154,-0.015445962123679834
BoxCox_MAE,11.137682845777068,3.336718297547314,0.4662846662604487,-0.1944027840393577
BoxCox_RMSE,9.473214759129117,3.077787900269626,0.4270863500346044,-0.015905573787877592
BoxCox_Huber,9.398162070784657,3.0656034576962816,0.4270330044681505,-0.00785693915268949
