Model,MSE,RMSE,RMSLE,R2
Log_Sqrt_MSE,9.780541515350341,3.1262186748004543,0.43928337494075764,-0.04886322021484375
Log_Sqrt_MAE,11.207702255249023,3.347176492820259,0.4683061563734462,-0.20191162824630737
Log_Sqrt_RMSE,9.357300090789796,3.058966182897648,0.4260706849717897,-0.003474903106689453
Log_Sqrt_Huber,9.391727352142334,3.06457632846623,0.43062145086389636,-0.0071668922901153564
