Model,MSE,RMSE,RMSLE,R2
월/일/시간_SC,9.278451824188233,3.0460508250523097,0.4258064039514536,0.004980784654617309
월/일/요일_SC,9.281423473358155,3.0465386293048935,0.4263199546770067,0.004662108421325683
월/시간/요일_SC,9.307631492614746,3.050835186430869,0.4261615010696381,0.0018515586853027344
일/시간/요일_SC,9.283543968200684,3.0468853033940464,0.4264645680938254,0.0044346809387207035
